measurement_scope,measurement_key,schedule,sequence,frame_index,left_index,right_index,segment_length
payload_residual,residual::breakdance:00061:00060:00062,uniform_gap2,breakdance,61,60,62,2
payload_residual,residual::breakdance:00061:00060:00066,uniform_gap6,breakdance,61,60,66,6
payload_residual,residual::breakdance:00062:00048:00064,uniform_gap16,breakdance,62,48,64,16
payload_residual,residual::breakdance:00062:00060:00066,uniform_gap6,breakdance,62,60,66,6
payload_residual,residual::breakdance:00063:00048:00064,uniform_gap16,breakdance,63,48,64,16
payload_residual,residual::breakdance:00063:00060:00066,uniform_gap6,breakdance,63,60,66,6
payload_residual,residual::breakdance:00063:00062:00064,uniform_gap2,breakdance,63,62,64,2
payload_residual,residual::breakdance:00064:00060:00066,uniform_gap6,breakdance,64,60,66,6
payload_residual,residual::breakdance:00065:00060:00066,uniform_gap6,breakdance,65,60,66,6
payload_residual,residual::breakdance:00065:00064:00066,uniform_gap2,breakdance,65,64,66,2
payload_residual,residual::breakdance:00065:00064:00080,uniform_gap16,breakdance,65,64,80,16
payload_residual,residual::breakdance:00066:00064:00080,uniform_gap16,breakdance,66,64,80,16
payload_residual,residual::breakdance:00067:00064:00080,uniform_gap16,breakdance,67,64,80,16
payload_residual,residual::breakdance:00067:00066:00068,uniform_gap2,breakdance,67,66,68,2
payload_residual,residual::breakdance:00067:00066:00072,uniform_gap6,breakdance,67,66,72,6
payload_residual,residual::breakdance:00068:00064:00080,uniform_gap16,breakdance,68,64,80,16
payload_residual,residual::breakdance:00068:00066:00072,uniform_gap6,breakdance,68,66,72,6
payload_residual,residual::breakdance:00069:00064:00080,uniform_gap16,breakdance,69,64,80,16
payload_residual,residual::breakdance:00069:00066:00072,uniform_gap6,breakdance,69,66,72,6
payload_residual,residual::breakdance:00069:00068:00070,uniform_gap2,breakdance,69,68,70,2
payload_residual,residual::breakdance:00070:00064:00080,uniform_gap16,breakdance,70,64,80,16
payload_residual,residual::breakdance:00070:00066:00072,uniform_gap6,breakdance,70,66,72,6
payload_residual,residual::breakdance:00071:00064:00080,uniform_gap16,breakdance,71,64,80,16
payload_residual,residual::breakdance:00071:00066:00072,uniform_gap6,breakdance,71,66,72,6
payload_residual,residual::breakdance:00071:00070:00072,uniform_gap2,breakdance,71,70,72,2
payload_residual,residual::breakdance:00072:00064:00080,uniform_gap16,breakdance,72,64,80,16
payload_residual,residual::breakdance:00073:00064:00080,uniform_gap16,breakdance,73,64,80,16
payload_residual,residual::breakdance:00073:00072:00074,uniform_gap2,breakdance,73,72,74,2
payload_residual,residual::breakdance:00073:00072:00078,uniform_gap6,breakdance,73,72,78,6
payload_residual,residual::breakdance:00074:00064:00080,uniform_gap16,breakdance,74,64,80,16
payload_residual,residual::breakdance:00074:00072:00078,uniform_gap6,breakdance,74,72,78,6
payload_residual,residual::breakdance:00075:00064:00080,uniform_gap16,breakdance,75,64,80,16
payload_residual,residual::breakdance:00075:00072:00078,uniform_gap6,breakdance,75,72,78,6
payload_residual,residual::breakdance:00075:00074:00076,uniform_gap2,breakdance,75,74,76,2
payload_residual,residual::breakdance:00076:00064:00080,uniform_gap16,breakdance,76,64,80,16
payload_residual,residual::breakdance:00076:00072:00078,uniform_gap6,breakdance,76,72,78,6
payload_residual,residual::breakdance:00077:00064:00080,uniform_gap16,breakdance,77,64,80,16
payload_residual,residual::breakdance:00077:00072:00078,uniform_gap6,breakdance,77,72,78,6
payload_residual,residual::breakdance:00077:00076:00078,uniform_gap2,breakdance,77,76,78,2
payload_residual,residual::breakdance:00078:00064:00080,uniform_gap16,breakdance,78,64,80,16
payload_residual,residual::breakdance:00079:00064:00080,uniform_gap16,breakdance,79,64,80,16
payload_residual,residual::breakdance:00079:00078:00080,uniform_gap2,breakdance,79,78,80,2
payload_residual,residual::breakdance:00079:00078:00083,uniform_gap6,breakdance,79,78,83,5
payload_residual,residual::breakdance:00080:00078:00083,uniform_gap6,breakdance,80,78,83,5
payload_residual,residual::breakdance:00081:00078:00083,uniform_gap6,breakdance,81,78,83,5
payload_residual,residual::breakdance:00081:00080:00082,uniform_gap2,breakdance,81,80,82,2
payload_residual,residual::breakdance:00082:00078:00083,uniform_gap6,breakdance,82,78,83,5
payload_residual,residual::camel:00001:00000:00002,uniform_gap2,camel,1,0,2,2
payload_residual,residual::camel:00001:00000:00006,uniform_gap6,camel,1,0,6,6
payload_residual,residual::camel:00001:00000:00016,uniform_gap16,camel,1,0,16,16
payload_residual,residual::camel:00002:00000:00006,uniform_gap6,camel,2,0,6,6
payload_residual,residual::camel:00002:00000:00016,uniform_gap16,camel,2,0,16,16
payload_residual,residual::camel:00003:00000:00006,uniform_gap6,camel,3,0,6,6
payload_residual,residual::camel:00003:00000:00016,uniform_gap16,camel,3,0,16,16
payload_residual,residual::camel:00003:00002:00004,uniform_gap2,camel,3,2,4,2
payload_residual,residual::camel:00004:00000:00006,uniform_gap6,camel,4,0,6,6
payload_residual,residual::camel:00004:00000:00016,uniform_gap16,camel,4,0,16,16
payload_residual,residual::camel:00005:00000:00006,uniform_gap6,camel,5,0,6,6
payload_residual,residual::camel:00005:00000:00016,uniform_gap16,camel,5,0,16,16
payload_residual,residual::camel:00005:00004:00006,uniform_gap2,camel,5,4,6,2
payload_residual,residual::camel:00006:00000:00016,uniform_gap16,camel,6,0,16,16
payload_residual,residual::camel:00007:00000:00016,uniform_gap16,camel,7,0,16,16
payload_residual,residual::camel:00007:00006:00008,uniform_gap2,camel,7,6,8,2
payload_residual,residual::camel:00007:00006:00012,uniform_gap6,camel,7,6,12,6
payload_residual,residual::camel:00008:00000:00016,uniform_gap16,camel,8,0,16,16
payload_residual,residual::camel:00008:00006:00012,uniform_gap6,camel,8,6,12,6
payload_residual,residual::camel:00009:00000:00016,uniform_gap16,camel,9,0,16,16
payload_residual,residual::camel:00009:00006:00012,uniform_gap6,camel,9,6,12,6
payload_residual,residual::camel:00009:00008:00010,uniform_gap2,camel,9,8,10,2
payload_residual,residual::camel:00010:00000:00016,uniform_gap16,camel,10,0,16,16
payload_residual,residual::camel:00010:00006:00012,uniform_gap6,camel,10,6,12,6
payload_residual,residual::camel:00011:00000:00016,uniform_gap16,camel,11,0,16,16
payload_residual,residual::camel:00011:00006:00012,uniform_gap6,camel,11,6,12,6
payload_residual,residual::camel:00011:00010:00012,uniform_gap2,camel,11,10,12,2
payload_residual,residual::camel:00012:00000:00016,uniform_gap16,camel,12,0,16,16
payload_residual,residual::camel:00013:00000:00016,uniform_gap16,camel,13,0,16,16
payload_residual,residual::camel:00013:00012:00014,uniform_gap2,camel,13,12,14,2
payload_residual,residual::camel:00013:00012:00018,uniform_gap6,camel,13,12,18,6
payload_residual,residual::camel:00014:00000:00016,uniform_gap16,camel,14,0,16,16
payload_residual,residual::camel:00014:00012:00018,uniform_gap6,camel,14,12,18,6
payload_residual,residual::camel:00015:00000:00016,uniform_gap16,camel,15,0,16,16
payload_residual,residual::camel:00015:00012:00018,uniform_gap6,camel,15,12,18,6
payload_residual,residual::camel:00015:00014:00016,uniform_gap2,camel,15,14,16,2
payload_residual,residual::camel:00016:00012:00018,uniform_gap6,camel,16,12,18,6
payload_residual,residual::camel:00017:00012:00018,uniform_gap6,camel,17,12,18,6
payload_residual,residual::camel:00017:00016:00018,uniform_gap2,camel,17,16,18,2
payload_residual,residual::camel:00017:00016:00032,uniform_gap16,camel,17,16,32,16
payload_residual,residual::camel:00018:00016:00032,uniform_gap16,camel,18,16,32,16
payload_residual,residual::camel:00019:00016:00032,uniform_gap16,camel,19,16,32,16
payload_residual,residual::camel:00019:00018:00020,uniform_gap2,camel,19,18,20,2
payload_residual,residual::camel:00019:00018:00024,uniform_gap6,camel,19,18,24,6
payload_residual,residual::camel:00020:00016:00032,uniform_gap16,camel,20,16,32,16
payload_residual,residual::camel:00020:00018:00024,uniform_gap6,camel,20,18,24,6
payload_residual,residual::camel:00021:00016:00032,uniform_gap16,camel,21,16,32,16
payload_residual,residual::camel:00021:00018:00024,uniform_gap6,camel,21,18,24,6
payload_residual,residual::camel:00021:00020:00022,uniform_gap2,camel,21,20,22,2
payload_residual,residual::camel:00022:00016:00032,uniform_gap16,camel,22,16,32,16
payload_residual,residual::camel:00022:00018:00024,uniform_gap6,camel,22,18,24,6
payload_residual,residual::camel:00023:00016:00032,uniform_gap16,camel,23,16,32,16
payload_residual,residual::camel:00023:00018:00024,uniform_gap6,camel,23,18,24,6
payload_residual,residual::camel:00023:00022:00024,uniform_gap2,camel,23,22,24,2
payload_residual,residual::camel:00024:00016:00032,uniform_gap16,camel,24,16,32,16
payload_residual,residual::camel:00025:00016:00032,uniform_gap16,camel,25,16,32,16
payload_residual,residual::camel:00025:00024:00026,uniform_gap2,camel,25,24,26,2
payload_residual,residual::camel:00025:00024:00030,uniform_gap6,camel,25,24,30,6
payload_residual,residual::camel:00026:00016:00032,uniform_gap16,camel,26,16,32,16
payload_residual,residual::camel:00026:00024:00030,uniform_gap6,camel,26,24,30,6
payload_residual,residual::camel:00027:00016:00032,uniform_gap16,camel,27,16,32,16
payload_residual,residual::camel:00027:00024:00030,uniform_gap6,camel,27,24,30,6
payload_residual,residual::camel:00027:00026:00028,uniform_gap2,camel,27,26,28,2
payload_residual,residual::camel:00028:00016:00032,uniform_gap16,camel,28,16,32,16
payload_residual,residual::camel:00028:00024:00030,uniform_gap6,camel,28,24,30,6
payload_residual,residual::camel:00029:00016:00032,uniform_gap16,camel,29,16,32,16
payload_residual,residual::camel:00029:00024:00030,uniform_gap6,camel,29,24,30,6
payload_residual,residual::camel:00029:00028:00030,uniform_gap2,camel,29,28,30,2
payload_residual,residual::camel:00030:00016:00032,uniform_gap16,camel,30,16,32,16
payload_residual,residual::camel:00031:00016:00032,uniform_gap16,camel,31,16,32,16
payload_residual,residual::camel:00031:00030:00032,uniform_gap2,camel,31,30,32,2
payload_residual,residual::camel:00031:00030:00036,uniform_gap6,camel,31,30,36,6
payload_residual,residual::camel:00032:00030:00036,uniform_gap6,camel,32,30,36,6
payload_residual,residual::camel:00033:00030:00036,uniform_gap6,camel,33,30,36,6
payload_residual,residual::camel:00033:00032:00034,uniform_gap2,camel,33,32,34,2
payload_residual,residual::camel:00033:00032:00048,uniform_gap16,camel,33,32,48,16
payload_residual,residual::camel:00034:00030:00036,uniform_gap6,camel,34,30,36,6
payload_residual,residual::camel:00034:00032:00048,uniform_gap16,camel,34,32,48,16
payload_residual,residual::camel:00035:00030:00036,uniform_gap6,camel,35,30,36,6
payload_residual,residual::camel:00035:00032:00048,uniform_gap16,camel,35,32,48,16
payload_residual,residual::camel:00035:00034:00036,uniform_gap2,camel,35,34,36,2
payload_residual,residual::camel:00036:00032:00048,uniform_gap16,camel,36,32,48,16
payload_residual,residual::camel:00037:00032:00048,uniform_gap16,camel,37,32,48,16
payload_residual,residual::camel:00037:00036:00038,uniform_gap2,camel,37,36,38,2
payload_residual,residual::camel:00037:00036:00042,uniform_gap6,camel,37,36,42,6
payload_residual,residual::camel:00038:00032:00048,uniform_gap16,camel,38,32,48,16
payload_residual,residual::camel:00038:00036:00042,uniform_gap6,camel,38,36,42,6
payload_residual,residual::camel:00039:00032:00048,uniform_gap16,camel,39,32,48,16
payload_residual,residual::camel:00039:00036:00042,uniform_gap6,camel,39,36,42,6
payload_residual,residual::camel:00039:00038:00040,uniform_gap2,camel,39,38,40,2
payload_residual,residual::camel:00040:00032:00048,uniform_gap16,camel,40,32,48,16
payload_residual,residual::camel:00040:00036:00042,uniform_gap6,camel,40,36,42,6
payload_residual,residual::camel:00041:00032:00048,uniform_gap16,camel,41,32,48,16
payload_residual,residual::camel:00041:00036:00042,uniform_gap6,camel,41,36,42,6
payload_residual,residual::camel:00041:00040:00042,uniform_gap2,camel,41,40,42,2
payload_residual,residual::camel:00042:00032:00048,uniform_gap16,camel,42,32,48,16
payload_residual,residual::camel:00043:00032:00048,uniform_gap16,camel,43,32,48,16
payload_residual,residual::camel:00043:00042:00044,uniform_gap2,camel,43,42,44,2
payload_residual,residual::camel:00043:00042:00048,uniform_gap6,camel,43,42,48,6
payload_residual,residual::camel:00044:00032:00048,uniform_gap16,camel,44,32,48,16
payload_residual,residual::camel:00044:00042:00048,uniform_gap6,camel,44,42,48,6
payload_residual,residual::camel:00045:00032:00048,uniform_gap16,camel,45,32,48,16
payload_residual,residual::camel:00045:00042:00048,uniform_gap6,camel,45,42,48,6
payload_residual,residual::camel:00045:00044:00046,uniform_gap2,camel,45,44,46,2
payload_residual,residual::camel:00046:00032:00048,uniform_gap16,camel,46,32,48,16
payload_residual,residual::camel:00046:00042:00048,uniform_gap6,camel,46,42,48,6
payload_residual,residual::camel:00047:00032:00048,uniform_gap16,camel,47,32,48,16
payload_residual,residual::camel:00047:00042:00048,uniform_gap6,camel,47,42,48,6
payload_residual,residual::camel:00047:00046:00048,uniform_gap2,camel,47,46,48,2
payload_residual,residual::camel:00049:00048:00050,uniform_gap2,camel,49,48,50,2
payload_residual,residual::camel:00049:00048:00054,uniform_gap6,camel,49,48,54,6
payload_residual,residual::camel:00049:00048:00064,uniform_gap16,camel,49,48,64,16
payload_residual,residual::camel:00050:00048:00054,uniform_gap6,camel,50,48,54,6
payload_residual,residual::camel:00050:00048:00064,uniform_gap16,camel,50,48,64,16
payload_residual,residual::camel:00051:00048:00054,uniform_gap6,camel,51,48,54,6
payload_residual,residual::camel:00051:00048:00064,uniform_gap16,camel,51,48,64,16
payload_residual,residual::camel:00051:00050:00052,uniform_gap2,camel,51,50,52,2
payload_residual,residual::camel:00052:00048:00054,uniform_gap6,camel,52,48,54,6
payload_residual,residual::camel:00052:00048:00064,uniform_gap16,camel,52,48,64,16
payload_residual,residual::camel:00053:00048:00054,uniform_gap6,camel,53,48,54,6
payload_residual,residual::camel:00053:00048:00064,uniform_gap16,camel,53,48,64,16
payload_residual,residual::camel:00053:00052:00054,uniform_gap2,camel,53,52,54,2
payload_residual,residual::camel:00054:00048:00064,uniform_gap16,camel,54,48,64,16
payload_residual,residual::camel:00055:00048:00064,uniform_gap16,camel,55,48,64,16
payload_residual,residual::camel:00055:00054:00056,uniform_gap2,camel,55,54,56,2
payload_residual,residual::camel:00055:00054:00060,uniform_gap6,camel,55,54,60,6
payload_residual,residual::camel:00056:00048:00064,uniform_gap16,camel,56,48,64,16
payload_residual,residual::camel:00056:00054:00060,uniform_gap6,camel,56,54,60,6
payload_residual,residual::camel:00057:00048:00064,uniform_gap16,camel,57,48,64,16
payload_residual,residual::camel:00057:00054:00060,uniform_gap6,camel,57,54,60,6
payload_residual,residual::camel:00057:00056:00058,uniform_gap2,camel,57,56,58,2
payload_residual,residual::camel:00058:00048:00064,uniform_gap16,camel,58,48,64,16
payload_residual,residual::camel:00058:00054:00060,uniform_gap6,camel,58,54,60,6
payload_residual,residual::camel:00059:00048:00064,uniform_gap16,camel,59,48,64,16
payload_residual,residual::camel:00059:00054:00060,uniform_gap6,camel,59,54,60,6
payload_residual,residual::camel:00059:00058:00060,uniform_gap2,camel,59,58,60,2
payload_residual,residual::camel:00060:00048:00064,uniform_gap16,camel,60,48,64,16
payload_residual,residual::camel:00061:00048:00064,uniform_gap16,camel,61,48,64,16
payload_residual,residual::camel:00061:00060:00062,uniform_gap2,camel,61,60,62,2
payload_residual,residual::camel:00061:00060:00066,uniform_gap6,camel,61,60,66,6
payload_residual,residual::camel:00062:00048:00064,uniform_gap16,camel,62,48,64,16
payload_residual,residual::camel:00062:00060:00066,uniform_gap6,camel,62,60,66,6
payload_residual,residual::camel:00063:00048:00064,uniform_gap16,camel,63,48,64,16
payload_residual,residual::camel:00063:00060:00066,uniform_gap6,camel,63,60,66,6
payload_residual,residual::camel:00063:00062:00064,uniform_gap2,camel,63,62,64,2
payload_residual,residual::camel:00064:00060:00066,uniform_gap6,camel,64,60,66,6
payload_residual,residual::camel:00065:00060:00066,uniform_gap6,camel,65,60,66,6
payload_residual,residual::camel:00065:00064:00066,uniform_gap2,camel,65,64,66,2
payload_residual,residual::camel:00065:00064:00080,uniform_gap16,camel,65,64,80,16
payload_residual,residual::camel:00066:00064:00080,uniform_gap16,camel,66,64,80,16
payload_residual,residual::camel:00067:00064:00080,uniform_gap16,camel,67,64,80,16
payload_residual,residual::camel:00067:00066:00068,uniform_gap2,camel,67,66,68,2
payload_residual,residual::camel:00067:00066:00072,uniform_gap6,camel,67,66,72,6
payload_residual,residual::camel:00068:00064:00080,uniform_gap16,camel,68,64,80,16
payload_residual,residual::camel:00068:00066:00072,uniform_gap6,camel,68,66,72,6
payload_residual,residual::camel:00069:00064:00080,uniform_gap16,camel,69,64,80,16
payload_residual,residual::camel:00069:00066:00072,uniform_gap6,camel,69,66,72,6
payload_residual,residual::camel:00069:00068:00070,uniform_gap2,camel,69,68,70,2
payload_residual,residual::camel:00070:00064:00080,uniform_gap16,camel,70,64,80,16
payload_residual,residual::camel:00070:00066:00072,uniform_gap6,camel,70,66,72,6
payload_residual,residual::camel:00071:00064:00080,uniform_gap16,camel,71,64,80,16
payload_residual,residual::camel:00071:00066:00072,uniform_gap6,camel,71,66,72,6
payload_residual,residual::camel:00071:00070:00072,uniform_gap2,camel,71,70,72,2
payload_residual,residual::camel:00072:00064:00080,uniform_gap16,camel,72,64,80,16
payload_residual,residual::camel:00073:00064:00080,uniform_gap16,camel,73,64,80,16
