sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
cows,104,uniform_gap16,58,stage158_residual_payload,residual::cows:00058:00048:00064,48,64,16,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,59,stage158_residual_payload,residual::cows:00059:00048:00064,48,64,16,0.6875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,60,stage158_residual_payload,residual::cows:00060:00048:00064,48,64,16,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,61,stage158_residual_payload,residual::cows:00061:00048:00064,48,64,16,0.8125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,62,stage158_residual_payload,residual::cows:00062:00048:00064,48,64,16,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,63,stage158_residual_payload,residual::cows:00063:00048:00064,48,64,16,0.9375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,64,q12_keyframe_payload,keyframe::cows:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,uniform_gap16,65,stage158_residual_payload,residual::cows:00065:00064:00080,64,80,16,0.0625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,66,stage158_residual_payload,residual::cows:00066:00064:00080,64,80,16,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,67,stage158_residual_payload,residual::cows:00067:00064:00080,64,80,16,0.1875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,68,stage158_residual_payload,residual::cows:00068:00064:00080,64,80,16,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,69,stage158_residual_payload,residual::cows:00069:00064:00080,64,80,16,0.3125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,70,stage158_residual_payload,residual::cows:00070:00064:00080,64,80,16,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,71,stage158_residual_payload,residual::cows:00071:00064:00080,64,80,16,0.4375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,72,stage158_residual_payload,residual::cows:00072:00064:00080,64,80,16,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,73,stage158_residual_payload,residual::cows:00073:00064:00080,64,80,16,0.5625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,74,stage158_residual_payload,residual::cows:00074:00064:00080,64,80,16,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,75,stage158_residual_payload,residual::cows:00075:00064:00080,64,80,16,0.6875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,76,stage158_residual_payload,residual::cows:00076:00064:00080,64,80,16,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,77,stage158_residual_payload,residual::cows:00077:00064:00080,64,80,16,0.8125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,78,stage158_residual_payload,residual::cows:00078:00064:00080,64,80,16,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,79,stage158_residual_payload,residual::cows:00079:00064:00080,64,80,16,0.9375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,80,q12_keyframe_payload,keyframe::cows:00080,80,80,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,uniform_gap16,81,stage158_residual_payload,residual::cows:00081:00080:00096,80,96,16,0.0625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,82,stage158_residual_payload,residual::cows:00082:00080:00096,80,96,16,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,83,stage158_residual_payload,residual::cows:00083:00080:00096,80,96,16,0.1875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,84,stage158_residual_payload,residual::cows:00084:00080:00096,80,96,16,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,85,stage158_residual_payload,residual::cows:00085:00080:00096,80,96,16,0.3125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,86,stage158_residual_payload,residual::cows:00086:00080:00096,80,96,16,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,87,stage158_residual_payload,residual::cows:00087:00080:00096,80,96,16,0.4375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,88,stage158_residual_payload,residual::cows:00088:00080:00096,80,96,16,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,89,stage158_residual_payload,residual::cows:00089:00080:00096,80,96,16,0.5625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,90,stage158_residual_payload,residual::cows:00090:00080:00096,80,96,16,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,91,stage158_residual_payload,residual::cows:00091:00080:00096,80,96,16,0.6875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,92,stage158_residual_payload,residual::cows:00092:00080:00096,80,96,16,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,93,stage158_residual_payload,residual::cows:00093:00080:00096,80,96,16,0.8125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,94,stage158_residual_payload,residual::cows:00094:00080:00096,80,96,16,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,95,stage158_residual_payload,residual::cows:00095:00080:00096,80,96,16,0.9375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,96,q12_keyframe_payload,keyframe::cows:00096,96,96,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,uniform_gap16,97,stage158_residual_payload,residual::cows:00097:00096:00103,96,103,7,0.14285714285714285,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,98,stage158_residual_payload,residual::cows:00098:00096:00103,96,103,7,0.2857142857142857,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,99,stage158_residual_payload,residual::cows:00099:00096:00103,96,103,7,0.42857142857142855,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,100,stage158_residual_payload,residual::cows:00100:00096:00103,96,103,7,0.5714285714285714,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,101,stage158_residual_payload,residual::cows:00101:00096:00103,96,103,7,0.7142857142857143,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,102,stage158_residual_payload,residual::cows:00102:00096:00103,96,103,7,0.8571428571428571,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap16,103,q12_keyframe_payload,keyframe::cows:00103,103,103,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,0,q12_keyframe_payload,keyframe::cows:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,1,stage158_residual_payload,residual::cows:00001:00000:00008,0,8,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,2,stage158_residual_payload,residual::cows:00002:00000:00008,0,8,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,3,stage158_residual_payload,residual::cows:00003:00000:00008,0,8,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,4,stage158_residual_payload,residual::cows:00004:00000:00008,0,8,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,5,stage158_residual_payload,residual::cows:00005:00000:00008,0,8,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,6,stage158_residual_payload,residual::cows:00006:00000:00008,0,8,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,7,stage158_residual_payload,residual::cows:00007:00000:00008,0,8,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,8,q12_keyframe_payload,keyframe::cows:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,9,stage158_residual_payload,residual::cows:00009:00008:00015,8,15,7,0.14285714285714285,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,10,stage158_residual_payload,residual::cows:00010:00008:00015,8,15,7,0.2857142857142857,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,11,stage158_residual_payload,residual::cows:00011:00008:00015,8,15,7,0.42857142857142855,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,12,stage158_residual_payload,residual::cows:00012:00008:00015,8,15,7,0.5714285714285714,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,13,stage158_residual_payload,residual::cows:00013:00008:00015,8,15,7,0.7142857142857143,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,14,stage158_residual_payload,residual::cows:00014:00008:00015,8,15,7,0.8571428571428571,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,15,q12_keyframe_payload,keyframe::cows:00015,15,15,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,16,q12_keyframe_payload,keyframe::cows:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,17,stage158_residual_payload,residual::cows:00017:00016:00019,16,19,3,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,18,stage158_residual_payload,residual::cows:00018:00016:00019,16,19,3,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,19,q12_keyframe_payload,keyframe::cows:00019,19,19,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,20,stage158_residual_payload,residual::cows:00020:00019:00024,19,24,5,0.2,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,21,stage158_residual_payload,residual::cows:00021:00019:00024,19,24,5,0.4,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,22,stage158_residual_payload,residual::cows:00022:00019:00024,19,24,5,0.6,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,23,stage158_residual_payload,residual::cows:00023:00019:00024,19,24,5,0.8,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,24,q12_keyframe_payload,keyframe::cows:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,25,stage158_residual_payload,residual::cows:00025:00024:00032,24,32,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,26,stage158_residual_payload,residual::cows:00026:00024:00032,24,32,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,27,stage158_residual_payload,residual::cows:00027:00024:00032,24,32,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,28,stage158_residual_payload,residual::cows:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,29,stage158_residual_payload,residual::cows:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,30,stage158_residual_payload,residual::cows:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,31,stage158_residual_payload,residual::cows:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,32,q12_keyframe_payload,keyframe::cows:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,33,stage158_residual_payload,residual::cows:00033:00032:00040,32,40,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,34,stage158_residual_payload,residual::cows:00034:00032:00040,32,40,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,35,stage158_residual_payload,residual::cows:00035:00032:00040,32,40,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,36,stage158_residual_payload,residual::cows:00036:00032:00040,32,40,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,37,stage158_residual_payload,residual::cows:00037:00032:00040,32,40,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,38,stage158_residual_payload,residual::cows:00038:00032:00040,32,40,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,39,stage158_residual_payload,residual::cows:00039:00032:00040,32,40,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,40,q12_keyframe_payload,keyframe::cows:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,41,stage158_residual_payload,residual::cows:00041:00040:00042,40,42,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,42,q12_keyframe_payload,keyframe::cows:00042,42,42,0,0.0,1,measure transmitted q12 keyframe anchor payload
