task_split,setting_label,setting_role,keep_fraction,side_bits,task_id,dataset,split,sequence,codec,bits,reference_gap,target_index,normalized_time,left_anchor_source_item,left_anchor_source_side,right_anchor_source_item,right_anchor_source_side,target_dense_anchor_source_item,target_dense_anchor_source_side,keep_gaussians,feature_dim,residual_dim,feature_rms,label_rms
train,q4_top10,low_rate,0.1,4,stage79_00009132,DAVIS,train,kid-football,q12,12,4,62,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000059_000060.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000061_000062.pt,right_anchor,3686,56,13,0.4523622989654541,0.15701726078987122
train,q4_top20,primary,0.2,4,stage79_00006504,DAVIS,train,drift-turn,q12,12,8,55,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000054_000055.pt,right_anchor,7373,56,13,0.48479336500167847,0.1471749246120453
train,q4_top10,low_rate,0.1,4,stage79_00006504,DAVIS,train,drift-turn,q12,12,8,55,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000054_000055.pt,right_anchor,3686,56,13,0.49295350909233093,0.1555008739233017
train,q4_top20,primary,0.2,4,stage79_00007348,DAVIS,train,elephant,q12,12,8,68,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/elephant/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/elephant/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/elephant/gap1/pair_000067_000068.pt,right_anchor,7373,56,13,0.47739776968955994,0.1247212290763855
train,q4_top10,low_rate,0.1,4,stage79_00007348,DAVIS,train,elephant,q12,12,8,68,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/elephant/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/elephant/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/elephant/gap1/pair_000067_000068.pt,right_anchor,3686,56,13,0.48279404640197754,0.1377582997083664
train,q4_top20,primary,0.2,4,stage79_00006513,DAVIS,train,drift-turn,q12,12,16,3,0.1875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000002_000003.pt,right_anchor,7373,56,13,0.47357165813446045,0.15231433510780334
train,q4_top10,low_rate,0.1,4,stage79_00006513,DAVIS,train,drift-turn,q12,12,16,3,0.1875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drift-turn/gap1/pair_000002_000003.pt,right_anchor,3686,56,13,0.48230719566345215,0.16352227330207825
train,q4_top20,primary,0.2,4,stage79_00003275,DAVIS,train,cat-girl,q12,12,16,72,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000071_000072.pt,right_anchor,7373,56,13,0.4735289514064789,0.14283235371112823
train,q4_top10,low_rate,0.1,4,stage79_00003275,DAVIS,train,cat-girl,q12,12,16,72,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000071_000072.pt,right_anchor,3686,56,13,0.4855443239212036,0.1425451934337616
train,q4_top20,primary,0.2,4,stage79_00014670,DAVIS,train,rollerblade,q12,12,8,17,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000016_000017.pt,right_anchor,7373,56,13,0.4462570548057556,0.15098132193088531
train,q4_top10,low_rate,0.1,4,stage79_00014670,DAVIS,train,rollerblade,q12,12,8,17,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000016_000017.pt,right_anchor,3686,56,13,0.4496189057826996,0.16684319078922272
train,q4_top20,primary,0.2,4,stage79_00009189,DAVIS,train,kid-football,q12,12,8,61,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000060_000061.pt,right_anchor,7373,56,13,0.4544335603713989,0.14504319429397583
train,q4_top10,low_rate,0.1,4,stage79_00009189,DAVIS,train,kid-football,q12,12,8,61,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kid-football/gap1/pair_000060_000061.pt,right_anchor,3686,56,13,0.461422324180603,0.15151402354240417
train,q4_top20,primary,0.2,4,stage79_00017175,DAVIS,train,soccerball,q12,12,4,39,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000038_000039.pt,right_anchor,7373,56,13,0.45722490549087524,0.0842876061797142
train,q4_top10,low_rate,0.1,4,stage79_00017175,DAVIS,train,soccerball,q12,12,4,39,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000038_000039.pt,right_anchor,3686,56,13,0.46819791197776794,0.10700716823339462
train,q4_top20,primary,0.2,4,stage79_00003820,DAVIS,train,color-run,q12,12,4,5,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/color-run/gap1/pair_000003_000004.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/color-run/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/color-run/gap1/pair_000004_000005.pt,right_anchor,7373,56,13,0.46015626192092896,0.11613237857818604
train,q4_top10,low_rate,0.1,4,stage79_00003820,DAVIS,train,color-run,q12,12,4,5,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/color-run/gap1/pair_000003_000004.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/color-run/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/color-run/gap1/pair_000004_000005.pt,right_anchor,3686,56,13,0.4663202464580536,0.12498757243156433
train,q4_top20,primary,0.2,4,stage79_00007752,DAVIS,train,flamingo,q12,12,8,68,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000067_000068.pt,right_anchor,7373,56,13,0.4419035315513611,0.14304597675800323
train,q4_top10,low_rate,0.1,4,stage79_00007752,DAVIS,train,flamingo,q12,12,8,68,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000067_000068.pt,right_anchor,3686,56,13,0.4600955545902252,0.16084980964660645
train,q4_top20,primary,0.2,4,stage79_00016125,DAVIS,train,sheep,q12,12,4,2,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000003_000004.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000001_000002.pt,right_anchor,7373,56,13,0.4325915575027466,0.06859035044908524
train,q4_top10,low_rate,0.1,4,stage79_00016125,DAVIS,train,sheep,q12,12,4,2,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000003_000004.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000001_000002.pt,right_anchor,3686,56,13,0.426765501499176,0.09286563098430634
train,q4_top20,primary,0.2,4,stage79_00017961,DAVIS,train,stunt,q12,12,8,9,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stunt/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stunt/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stunt/gap1/pair_000008_000009.pt,right_anchor,7373,56,13,0.4590645432472229,0.13175296783447266
train,q4_top10,low_rate,0.1,4,stage79_00017961,DAVIS,train,stunt,q12,12,8,9,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stunt/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stunt/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stunt/gap1/pair_000008_000009.pt,right_anchor,3686,56,13,0.4771577715873718,0.13974671065807343
train,q4_top20,primary,0.2,4,stage79_00015094,DAVIS,train,schoolgirls,q12,12,16,52,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/schoolgirls/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/schoolgirls/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/schoolgirls/gap1/pair_000051_000052.pt,right_anchor,7373,56,13,0.4053410291671753,0.11152776330709457
train,q4_top10,low_rate,0.1,4,stage79_00015094,DAVIS,train,schoolgirls,q12,12,16,52,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/schoolgirls/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/schoolgirls/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/schoolgirls/gap1/pair_000051_000052.pt,right_anchor,3686,56,13,0.41890349984169006,0.12712131440639496
train,q4_top20,primary,0.2,4,stage79_00015870,DAVIS,train,scooter-gray,q12,12,8,57,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000056_000057.pt,right_anchor,7373,56,13,0.4629075527191162,0.145372673869133
train,q4_top10,low_rate,0.1,4,stage79_00015870,DAVIS,train,scooter-gray,q12,12,8,57,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000056_000057.pt,right_anchor,3686,56,13,0.4658694267272949,0.15128086507320404
train,q4_top20,primary,0.2,4,stage79_00002030,DAVIS,train,breakdance-flare,q12,12,16,68,0.6666666666666666,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/breakdance-flare/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/breakdance-flare/gap1/pair_000069_000070.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/breakdance-flare/gap1/pair_000067_000068.pt,right_anchor,7373,56,13,0.4438026547431946,0.13606658577919006
train,q4_top10,low_rate,0.1,4,stage79_00002030,DAVIS,train,breakdance-flare,q12,12,16,68,0.6666666666666666,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/breakdance-flare/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/breakdance-flare/gap1/pair_000069_000070.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/breakdance-flare/gap1/pair_000067_000068.pt,right_anchor,3686,56,13,0.45562902092933655,0.15235300362110138
train,q4_top20,primary,0.2,4,stage79_00011046,DAVIS,train,longboard,q12,12,8,22,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/longboard/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/longboard/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/longboard/gap1/pair_000021_000022.pt,right_anchor,7373,56,13,0.46379780769348145,0.1303776204586029
train,q4_top10,low_rate,0.1,4,stage79_00011046,DAVIS,train,longboard,q12,12,8,22,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/longboard/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/longboard/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/longboard/gap1/pair_000021_000022.pt,right_anchor,3686,56,13,0.4689907133579254,0.12937012314796448
train,q4_top20,primary,0.2,4,stage79_00011446,DAVIS,train,lucia,q12,12,16,45,0.8125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lucia/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lucia/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lucia/gap1/pair_000044_000045.pt,right_anchor,7373,56,13,0.46639034152030945,0.1453193873167038
train,q4_top10,low_rate,0.1,4,stage79_00011446,DAVIS,train,lucia,q12,12,16,45,0.8125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lucia/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lucia/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lucia/gap1/pair_000044_000045.pt,right_anchor,3686,56,13,0.47400474548339844,0.15805239975452423
train,q4_top20,primary,0.2,4,stage79_00015767,DAVIS,train,scooter-gray,q12,12,4,2,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000003_000004.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000001_000002.pt,right_anchor,7373,56,13,0.46589794754981995,0.14001721143722534
train,q4_top10,low_rate,0.1,4,stage79_00015767,DAVIS,train,scooter-gray,q12,12,4,2,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000003_000004.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-gray/gap1/pair_000001_000002.pt,right_anchor,3686,56,13,0.4674588739871979,0.14369308948516846
train,q4_top20,primary,0.2,4,stage79_00008186,DAVIS,train,hike,q12,12,16,22,0.375,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hike/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hike/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hike/gap1/pair_000021_000022.pt,right_anchor,7373,56,13,0.4735219478607178,0.13810843229293823
train,q4_top10,low_rate,0.1,4,stage79_00008186,DAVIS,train,hike,q12,12,16,22,0.375,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hike/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hike/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hike/gap1/pair_000021_000022.pt,right_anchor,3686,56,13,0.4769636392593384,0.14639703929424286
train,q4_top20,primary,0.2,4,stage79_00019951,DAVIS,train,tuk-tuk,q12,12,4,19,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000018_000019.pt,right_anchor,7373,56,13,0.48245006799697876,0.13726083934307098
train,q4_top10,low_rate,0.1,4,stage79_00019951,DAVIS,train,tuk-tuk,q12,12,4,19,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000018_000019.pt,right_anchor,3686,56,13,0.496442049741745,0.14687713980674744
