dataset,split,selector_split,sequence,sample,left_index,right_index,segment_length,middle_count,normalized_left,normalized_right,endpoint_anchor_mse,endpoint_anchor_l1,endpoint_rgb_mse,endpoint_opacity_mse,endpoint_scale_mse,endpoint_xyz_mse,endpoint_rot_mse,left_opacity_mean,right_opacity_mean,left_scale_mean,right_scale_mean,rgb_motion_mean,rgb_motion_max,rgb_endpoint_mse,label_adapter_mse_sum,label_adapter_mse_mean,label_adapter_mse_max,label_linear_mse_sum,label_linear_mse_mean,label_adapter_delta_vs_linear_sum,label_adapter_delta_vs_linear_mean,label_log_adapter_mse_mean,label_adapter_better_than_linear
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,15,19,4,3,0.17045454545454544,0.2159090909090909,0.023929715156555176,0.06112625449895859,0.09597212076187134,0.018255554139614105,2.2659305614070036e-06,0.0016366061754524708,0.0,0.8488963842391968,0.8483657836914062,0.005229365546256304,0.005195475649088621,0.07693429570645094,0.09456858783960342,0.04855692386627197,0.09708785451948643,0.03236261817316214,0.034773726016283035,0.03584909439086914,0.011949698130289713,0.06123876012861729,0.02041292004287243,-1.4899563507002058,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,15,22,7,6,0.17045454545454544,0.25,0.033718276768922806,0.07775796204805374,0.136178657412529,0.01982540637254715,2.6184461603406817e-06,0.003323670942336321,0.0,0.8488963842391968,0.8464540839195251,0.005229365546256304,0.005255617666989565,0.10368846303650311,0.14992308616638184,0.08190103620290756,0.23399564251303673,0.03899927375217279,0.04490894079208374,0.11598344799131155,0.01933057466521859,0.11801219452172518,0.0196686990869542,-1.408943480356226,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,15,23,8,7,0.17045454545454544,0.26136363636363635,0.03581877425312996,0.08128377795219421,0.14455102384090424,0.020083904266357422,2.7540970677364385e-06,0.003967177122831345,0.0,0.8488963842391968,0.8491228222846985,0.005229365546256304,0.005272342823445797,0.10626516165211797,0.14992308616638184,0.08876629918813705,0.2716000769287348,0.03880001098981926,0.04542996734380722,0.13532359898090363,0.01933194271155766,0.13627647794783115,0.019468068278261596,-1.4111681513838474,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,15,24,9,8,0.17045454545454544,0.2727272727272727,0.03575647249817848,0.08194086700677872,0.14406661689281464,0.019945362582802773,2.762569920378155e-06,0.004227787721902132,0.0,0.8488963842391968,0.8503868579864502,0.005229365546256304,0.005255134776234627,0.1086714801688989,0.14992308616638184,0.088662289083004,0.31208252161741257,0.03901031520217657,0.045817188918590546,0.15711493324488401,0.019639366655610502,0.15496758837252855,0.01937094854656607,-1.4088205405765137,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,15,26,11,10,0.17045454545454544,0.29545454545454547,0.03609582781791687,0.08204875141382217,0.1461143046617508,0.01982227712869644,2.767129899439169e-06,0.0036916781682521105,0.0,0.8488963842391968,0.8522953987121582,0.005229365546256304,0.005238416139036417,0.10802934217182072,0.14992308616638184,0.08981374651193619,0.3915583062916994,0.03915583062916994,0.04606618732213974,0.19881284702569246,0.019881284702569245,0.19274545926600695,0.019274545926600696,-1.4072035587154677,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,15,29,14,13,0.17045454545454544,0.32954545454545453,0.03410464897751808,0.07960707694292068,0.1352805644273758,0.02031412348151207,2.715434220590396e-06,0.005733054131269455,0.0,0.8488963842391968,0.8453457951545715,0.005229365546256304,0.005209901370108128,0.11236696823367051,0.15749529004096985,0.08114991337060928,0.5443358905613422,0.04187199158164171,0.04988902807235718,0.29427515156567097,0.02263655012043623,0.2500607389956713,0.019235441461205482,-1.3780763820086608,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,16,18,2,1,0.18181818181818182,0.20454545454545456,0.018267955631017685,0.05070211738348007,0.07234609127044678,0.018038669601082802,2.038271304627415e-06,0.0008007990545593202,0.0,0.8485941886901855,0.848444938659668,0.005212180316448212,0.005176657810807228,0.07205387763679028,0.08793307095766068,0.02835007943212986,0.03168373927474022,0.03168373927474022,0.03168373927474022,0.009133629500865936,0.009133629500865936,0.022550109773874283,0.022550109773874283,-1.4991635691599297,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,16,20,4,3,0.18181818181818182,0.22727272727272727,0.025498000904917717,0.06358780711889267,0.10239043086767197,0.01943320780992508,2.3632351258129347e-06,0.0016215837094932795,0.0,0.8485941886901855,0.8455665111541748,0.005212180316448212,0.005202071741223335,0.08416421059519053,0.12348824739456177,0.05365879833698273,0.10299437493085861,0.0343314583102862,0.0372282974421978,0.04138934798538685,0.013796449328462282,0.061605026945471764,0.02053500898182392,-1.4643077484794915,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,16,22,6,5,0.18181818181818182,0.25,0.034035779535770416,0.07804536819458008,0.13723255693912506,0.020314855501055717,2.6402508410683367e-06,0.0034824202302843332,0.0,0.8485941886901855,0.8464540839195251,0.005212180316448212,0.005255617666989565,0.1052084422359864,0.14992308616638184,0.08175808936357498,0.18864592537283897,0.037729185074567795,0.04395740106701851,0.0894539374858141,0.01789078749716282,0.09919198788702488,0.019838397577404975,-1.4233225751596255,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,16,23,7,6,0.18181818181818182,0.26136363636363635,0.035315897315740585,0.0806703045964241,0.14184270799160004,0.02071436494588852,2.799531330310856e-06,0.004286191426217556,0.0,0.8485941886901855,0.8491228222846985,0.005212180316448212,0.005272342823445797,0.10793610076819148,0.14992308616638184,0.08626598119735718,0.22690594755113125,0.03781765792518854,0.04552188515663147,0.10932837426662445,0.018221395711104076,0.1175775732845068,0.019596262214084465,-1.4223053708169513,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,16,26,10,9,0.18181818181818182,0.29545454545454547,0.03624169901013374,0.08224652707576752,0.14666663110256195,0.020473117008805275,2.7592348033067537e-06,0.0035544915590435266,0.0,0.8485941886901855,0.8522953987121582,0.005212180316448212,0.005238416139036417,0.10937541760504246,0.14992308616638184,0.09014808386564255,0.34585900977253914,0.03842877886361546,0.046072591096162796,0.17164309322834015,0.019071454803148907,0.174215916544199,0.019357324060466554,-1.41534341571221,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,16,31,15,14,0.18181818181818182,0.3522727272727273,0.031004194170236588,0.07362456619739532,0.12249651551246643,0.01989629864692688,2.653590172485565e-06,0.005221097730100155,0.0,0.8485941886901855,0.8455974459648132,0.005212180316448212,0.005171450320631266,0.1098363921046257,0.15749529004096985,0.07068005949258804,0.5708637218922377,0.04077598013515983,0.0506633035838604,0.3023761408403516,0.021598295774310827,0.2684875810518861,0.019177684360849004,-1.389595590983952,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,17,28,11,10,0.19318181818181818,0.3181818181818182,0.03445254638791084,0.07961451262235641,0.13866358995437622,0.02072843350470066,2.576851102276123e-06,0.0037195782642811537,0.0,0.8477628827095032,0.847352147102356,0.005207558628171682,0.005256196949630976,0.11210369149392302,0.14992308616638184,0.08370878547430038,0.3954552821815014,0.03954552821815014,0.04661644622683525,0.2010489059612155,0.020104890596121548,0.1944063762202859,0.019440637622028592,-1.4029026191080793,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,17,29,12,11,0.19318181818181818,0.32954545454545453,0.032373927533626556,0.07602250576019287,0.12858045101165771,0.020463911816477776,2.5979397832998075e-06,0.004883529618382454,0.0,0.8477628827095032,0.8453457951545715,0.005207558628171682,0.005209901370108128,0.11588632470617692,0.15749529004096985,0.07550863176584244,0.4607368651777506,0.04188516956161369,0.050260595977306366,0.24740507826209068,0.022491370751099152,0.2133317869156599,0.01939379881051454,-1.377939722075267,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,18,21,3,2,0.20454545454545456,0.23863636363636365,0.02986445091664791,0.07080316543579102,0.1201281026005745,0.020002735778689384,2.4310950266226428e-06,0.0026153097860515118,0.0,0.848444938659668,0.8457029461860657,0.005176657810807228,0.005207177251577377,0.11240660399198532,0.14467072486877441,0.06805966794490814,0.06997429579496384,0.03498714789748192,0.03918113932013512,0.02777288481593132,0.01388644240796566,0.042201410979032516,0.021100705489516258,-1.4560914591300205,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,18,24,6,5,0.20454545454545456,0.2727272727272727,0.03559095785021782,0.08149047195911407,0.14236657321453094,0.020256126299500465,2.75103525382292e-06,0.005107008386403322,0.0,0.848444938659668,0.8503868579864502,0.005176657810807228,0.005255134776234627,0.12322782973448436,0.14992308616638184,0.08672395348548889,0.18853682652115822,0.037707365304231646,0.044016554951667786,0.08968598954379559,0.01793719790875912,0.09885083697736263,0.019770167395472528,-1.4235738116244379,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,18,29,11,10,0.20454545454545456,0.32954545454545453,0.03173982352018356,0.0745973214507103,0.12631578743457794,0.020227663218975067,2.525064246583497e-06,0.004479215480387211,0.0,0.848444938659668,0.8453457951545715,0.005176657810807228,0.005209901370108128,0.12131465565074574,0.15749529004096985,0.0731762945652008,0.42926315031945705,0.0429263150319457,0.05023705214262009,0.2349308868870139,0.02349308868870139,0.19433226343244314,0.019433226343244313,-1.3672763915006778,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,18,30,12,11,0.20454545454545456,0.3409090909090909,0.029919041320681572,0.07134003937244415,0.11794602870941162,0.020237313583493233,2.5431909307371825e-06,0.004955671261996031,0.0,0.848444938659668,0.8455333113670349,0.005176657810807228,0.0051914993673563,0.1202600325147311,0.15749529004096985,0.06650843471288681,0.4743127152323723,0.043119337748397484,0.051451247185468674,0.2615242041647434,0.023774927651340313,0.21278851106762886,0.01934441009705717,-1.3653279179045958,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,19,21,2,1,0.2159090909090909,0.23863636363636365,0.028662994503974915,0.06847202777862549,0.11529408395290375,0.0196230448782444,2.4393546027567936e-06,0.0023695791605859995,0.0,0.8483657836914062,0.8457029461860657,0.005195475649088621,0.005207177251577377,0.1340794861316681,0.14467072486877441,0.06409011781215668,0.03681955114006996,0.03681955114006996,0.03681955114006996,0.01433994434773922,0.01433994434773922,0.022479606792330742,0.022479606792330742,-1.4339215101868297,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,19,22,3,2,0.2159090909090909,0.25,0.03296549245715141,0.07627981156110764,0.13244491815567017,0.02052544429898262,2.6271602564520435e-06,0.0035619870759546757,0.0,0.8483657836914062,0.8464540839195251,0.005195475649088621,0.005255617666989565,0.13936068614323935,0.14992308616638184,0.07792272418737411,0.07660818099975586,0.03830409049987793,0.04162340983748436,0.03466472215950489,0.017332361079752445,0.04194345884025097,0.020971729420125484,-1.416754845167129,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,19,23,4,3,0.2159090909090909,0.26136363636363635,0.033571600914001465,0.07820773869752884,0.13382588326931,0.02093253657221794,2.7982116534985835e-06,0.004671658854931593,0.0,0.8483657836914062,0.8491228222846985,0.005195475649088621,0.005272342823445797,0.135596027597785,0.14992308616638184,0.0793890655040741,0.11639154329895973,0.038797181099653244,0.04347896948456764,0.0555324237793684,0.018510807926456135,0.06085911951959133,0.02028637317319711,-1.411199827934272,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,19,24,5,4,0.2159090909090909,0.2727272727272727,0.03472365066409111,0.08009781688451767,0.13869191706180573,0.0203396026045084,2.767724936347804e-06,0.004995516035705805,0.0,0.8483657836914062,0.8503868579864502,0.005195475649088621,0.005255134776234627,0.13406122773885726,0.14992308616638184,0.08433401584625244,0.15647651627659798,0.039119129069149494,0.043338727205991745,0.07656683400273323,0.019141708500683308,0.07990968227386475,0.019977420568466187,-1.4076108227044426,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,19,27,8,7,0.2159090909090909,0.3068181818181818,0.03465419262647629,0.07952059805393219,0.14004041254520416,0.020461509004235268,2.678473947526072e-06,0.003305441001430154,0.0,0.8483657836914062,0.8495609164237976,0.005195475649088621,0.005231876391917467,0.12036149110645056,0.14992308616638184,0.08476658910512924,0.2756233550608158,0.03937476500868797,0.04463474825024605,0.1379732983186841,0.019710471188383445,0.1376500567421317,0.01966429382030453,-1.4047820250829868,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,19,30,11,10,0.2159090909090909,0.3409090909090909,0.029166115447878838,0.06986016035079956,0.11472652852535248,0.020139720290899277,2.577251734692254e-06,0.004945007618516684,0.0,0.8483657836914062,0.8455333113670349,0.005195475649088621,0.0051914993673563,0.1249145045876503,0.15749529004096985,0.06375902146100998,0.44221409037709236,0.044221409037709235,0.05111861601471901,0.24827562272548676,0.024827562272548676,0.1939384676516056,0.01939384676516056,-1.354367423494371,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,19,33,14,13,0.2159090909090909,0.375,0.02556752599775791,0.06350820511579514,0.10068654268980026,0.019716305658221245,2.3301970486500068e-06,0.003532403614372015,0.0,0.8483657836914062,0.847024142742157,0.005195475649088621,0.005123641807585955,0.11048813510153975,0.15749529004096985,0.0528840534389019,0.5409815832972527,0.041613967945942514,0.05018090084195137,0.2931004399433732,0.022546187687951785,0.24788114335387945,0.01906778025799073,-1.3807608716787767,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,20,24,4,3,0.22727272727272727,0.2727272727272727,0.0323350690305233,0.07590863853693008,0.12912185490131378,0.019887251779437065,2.554344519012375e-06,0.004365968517959118,0.0,0.8455665111541748,0.8503868579864502,0.005202071741223335,0.005255134776234627,0.13670447282493114,0.14992308616638184,0.07625783979892731,0.11855671182274818,0.03951890394091606,0.042474664747714996,0.057130781933665276,0.019043593977888424,0.06142592988908291,0.020475309963027637,-1.4031951090889323,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,20,27,7,6,0.22727272727272727,0.3068181818181818,0.033496759831905365,0.0772344172000885,0.13531494140625,0.020123697817325592,2.422388206468895e-06,0.00312816072255373,0.0,0.8455665111541748,0.8495609164237976,0.005202071741223335,0.005231876391917467,0.11991481163672038,0.14992308616638184,0.08079356700181961,0.23608645051717758,0.03934774175286293,0.04378190636634827,0.11653456557542086,0.019422427595903475,0.11955188494175673,0.019925314156959455,-1.4050801876245864,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,20,33,13,12,0.22727272727272727,0.375,0.02657824382185936,0.06645239144563675,0.10439510643482208,0.019991407170891762,2.4027742711041356e-06,0.00411186134442687,0.0,0.8455665111541748,0.847024142742157,0.005202071741223335,0.005123641807585955,0.10948812646361497,0.15749529004096985,0.05657360330224037,0.49329287000000477,0.041107739166667066,0.04883714020252228,0.26269323378801346,0.02189110281566779,0.2305996362119913,0.019216636350999277,-1.3860764077734433,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,20,34,14,13,0.22727272727272727,0.38636363636363635,0.027062363922595978,0.06729483604431152,0.1066669374704361,0.020013172179460526,2.420563532723463e-06,0.003930631093680859,0.0,0.8455665111541748,0.8466643691062927,0.005202071741223335,0.005141215864568949,0.1041982424046312,0.15749529004096985,0.058194395154714584,0.5221530236303806,0.040165617202336974,0.04837796837091446,0.272578292991966,0.020967560999382,0.24957473063841462,0.019198056202954974,-1.3961455550806594,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,20,35,15,14,0.22727272727272727,0.3977272727272727,0.027101829648017883,0.06775771081447601,0.10712914913892746,0.01968846097588539,2.4392129489569925e-06,0.0037476452998816967,0.0,0.8455665111541748,0.8475961685180664,0.005202071741223335,0.0051706996746361256,0.100077107300361,0.15749529004096985,0.0592927522957325,0.5587334427982569,0.03990953162844692,0.0481124147772789,0.2907311785966158,0.02076651275690113,0.2680022642016411,0.019143018871545788,-1.3989233689822078,false
DAVIS,train,train,cat-girl,DAVIS/train/cat-girl,21,23,2,1,0.23863636363636365,0.26136363636363635,0.030316315591335297,0.07076524943113327,0.12163310497999191,0.0193038210272789,2.4242840481747407e-06,0.0033013501670211554,0.0,0.8457029461860657,0.8491228222846985,0.005207177251577377,0.005272342823445797,0.1371125690639019,0.14992308616638184,0.06884058564901352,0.038003578782081604,0.038003578782081604,0.038003578782081604,0.015396157279610634,0.015396157279610634,0.02260742150247097,0.02260742150247097,-1.4201755041052795,false
