sample,method,reference_gap,bits,codec_variant,rate_scope,rate_mib_per_frame,all_psnr,linear_all_psnr,adapter_all_psnr,total_frames,keyframe_count,source_rate_table,notes
robot,uniform,16,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.07122564935064934,21.860934064694316,21.901096999531614,21.860934064694316,77,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,16,16,stage57_compact_raw_actual,actual Stage57 bitpacked raw container including metadata,0.07127656565084085,21.860934064694316,21.901096999531614,21.860934064694316,77,6,stage57,Available for the Stage57 formal subset only.
robot,uniform,16,16,stage57_compact_zlib_actual,actual Stage57 bitpacked zlib container including metadata,0.04837407694234477,21.860934064694316,21.901096999531614,21.860934064694316,77,6,stage57,Available for the Stage57 formal subset only.
robot,rendered_prior_0p1,16,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.03565917077002587,21.40729802624383,21.410227849641917,21.40729802624383,77,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,16,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.023973576434246906,21.40729802624383,21.410227849641917,21.40729802624383,77,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,16,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.03561282467532467,21.40729802624383,21.410227849641917,21.40729802624383,77,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,16,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.07127288719276328,21.74404036664911,21.787292996975946,21.74404036664911,77,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,16,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.03652254327551111,21.74404036664911,21.787292996975946,21.74404036664911,77,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,16,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.04451603084415585,21.74404036664911,21.787292996975946,21.74404036664911,77,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,16,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.071273271139566,21.814305095963604,21.86110102464847,21.814305095963604,77,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,16,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.041175520265257205,21.814305095963604,21.86110102464847,21.814305095963604,77,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,16,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.053419237012987016,21.814305095963604,21.86110102464847,21.814305095963604,77,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,16,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.07127359315946505,21.82065389712716,21.86764434838253,21.82065389712716,77,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,16,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.048375575573413404,21.82065389712716,21.86764434838253,21.82065389712716,77,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,16,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.07122564935064934,21.82065389712716,21.86764434838253,21.82065389712716,77,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
