sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
cows,104,stage165_adaptive,28,stage158_residual_payload,residual::cows:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,29,stage158_residual_payload,residual::cows:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,30,stage158_residual_payload,residual::cows:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,31,stage158_residual_payload,residual::cows:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,32,q12_keyframe_payload,keyframe::cows:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,33,stage158_residual_payload,residual::cows:00033:00032:00040,32,40,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,34,stage158_residual_payload,residual::cows:00034:00032:00040,32,40,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,35,stage158_residual_payload,residual::cows:00035:00032:00040,32,40,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,36,stage158_residual_payload,residual::cows:00036:00032:00040,32,40,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,37,stage158_residual_payload,residual::cows:00037:00032:00040,32,40,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,38,stage158_residual_payload,residual::cows:00038:00032:00040,32,40,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,39,stage158_residual_payload,residual::cows:00039:00032:00040,32,40,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,40,q12_keyframe_payload,keyframe::cows:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,41,stage158_residual_payload,residual::cows:00041:00040:00042,40,42,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,42,q12_keyframe_payload,keyframe::cows:00042,42,42,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,43,stage158_residual_payload,residual::cows:00043:00042:00048,42,48,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,44,stage158_residual_payload,residual::cows:00044:00042:00048,42,48,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,45,stage158_residual_payload,residual::cows:00045:00042:00048,42,48,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,46,stage158_residual_payload,residual::cows:00046:00042:00048,42,48,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,47,stage158_residual_payload,residual::cows:00047:00042:00048,42,48,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,48,q12_keyframe_payload,keyframe::cows:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,49,stage158_residual_payload,residual::cows:00049:00048:00056,48,56,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,50,stage158_residual_payload,residual::cows:00050:00048:00056,48,56,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,51,stage158_residual_payload,residual::cows:00051:00048:00056,48,56,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,52,stage158_residual_payload,residual::cows:00052:00048:00056,48,56,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,53,stage158_residual_payload,residual::cows:00053:00048:00056,48,56,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,54,stage158_residual_payload,residual::cows:00054:00048:00056,48,56,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,55,stage158_residual_payload,residual::cows:00055:00048:00056,48,56,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,56,q12_keyframe_payload,keyframe::cows:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,57,stage158_residual_payload,residual::cows:00057:00056:00060,56,60,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,58,stage158_residual_payload,residual::cows:00058:00056:00060,56,60,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,59,stage158_residual_payload,residual::cows:00059:00056:00060,56,60,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,60,q12_keyframe_payload,keyframe::cows:00060,60,60,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,61,stage158_residual_payload,residual::cows:00061:00060:00064,60,64,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,62,stage158_residual_payload,residual::cows:00062:00060:00064,60,64,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,63,stage158_residual_payload,residual::cows:00063:00060:00064,60,64,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,64,q12_keyframe_payload,keyframe::cows:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,65,stage158_residual_payload,residual::cows:00065:00064:00072,64,72,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,66,stage158_residual_payload,residual::cows:00066:00064:00072,64,72,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,67,stage158_residual_payload,residual::cows:00067:00064:00072,64,72,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,68,stage158_residual_payload,residual::cows:00068:00064:00072,64,72,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,69,stage158_residual_payload,residual::cows:00069:00064:00072,64,72,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,70,stage158_residual_payload,residual::cows:00070:00064:00072,64,72,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,71,stage158_residual_payload,residual::cows:00071:00064:00072,64,72,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,72,q12_keyframe_payload,keyframe::cows:00072,72,72,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,73,stage158_residual_payload,residual::cows:00073:00072:00080,72,80,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,74,stage158_residual_payload,residual::cows:00074:00072:00080,72,80,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,75,stage158_residual_payload,residual::cows:00075:00072:00080,72,80,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,76,stage158_residual_payload,residual::cows:00076:00072:00080,72,80,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,77,stage158_residual_payload,residual::cows:00077:00072:00080,72,80,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,78,stage158_residual_payload,residual::cows:00078:00072:00080,72,80,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,79,stage158_residual_payload,residual::cows:00079:00072:00080,72,80,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,80,q12_keyframe_payload,keyframe::cows:00080,80,80,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,81,stage158_residual_payload,residual::cows:00081:00080:00088,80,88,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,82,stage158_residual_payload,residual::cows:00082:00080:00088,80,88,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,83,stage158_residual_payload,residual::cows:00083:00080:00088,80,88,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,84,stage158_residual_payload,residual::cows:00084:00080:00088,80,88,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,85,stage158_residual_payload,residual::cows:00085:00080:00088,80,88,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,86,stage158_residual_payload,residual::cows:00086:00080:00088,80,88,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,87,stage158_residual_payload,residual::cows:00087:00080:00088,80,88,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,88,q12_keyframe_payload,keyframe::cows:00088,88,88,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,89,stage158_residual_payload,residual::cows:00089:00088:00096,88,96,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,90,stage158_residual_payload,residual::cows:00090:00088:00096,88,96,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,91,stage158_residual_payload,residual::cows:00091:00088:00096,88,96,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,92,stage158_residual_payload,residual::cows:00092:00088:00096,88,96,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,93,stage158_residual_payload,residual::cows:00093:00088:00096,88,96,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,94,stage158_residual_payload,residual::cows:00094:00088:00096,88,96,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,95,stage158_residual_payload,residual::cows:00095:00088:00096,88,96,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,96,q12_keyframe_payload,keyframe::cows:00096,96,96,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,stage165_adaptive,97,stage158_residual_payload,residual::cows:00097:00096:00103,96,103,7,0.14285714285714285,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,98,stage158_residual_payload,residual::cows:00098:00096:00103,96,103,7,0.2857142857142857,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,99,stage158_residual_payload,residual::cows:00099:00096:00103,96,103,7,0.42857142857142855,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,100,stage158_residual_payload,residual::cows:00100:00096:00103,96,103,7,0.5714285714285714,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,101,stage158_residual_payload,residual::cows:00101:00096:00103,96,103,7,0.7142857142857143,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,102,stage158_residual_payload,residual::cows:00102:00096:00103,96,103,7,0.8571428571428571,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,stage165_adaptive,103,q12_keyframe_payload,keyframe::cows:00103,103,103,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,uniform_gap4,0,q12_keyframe_payload,keyframe::cows:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,uniform_gap4,1,stage158_residual_payload,residual::cows:00001:00000:00004,0,4,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,2,stage158_residual_payload,residual::cows:00002:00000:00004,0,4,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,3,stage158_residual_payload,residual::cows:00003:00000:00004,0,4,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,4,q12_keyframe_payload,keyframe::cows:00004,4,4,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,uniform_gap4,5,stage158_residual_payload,residual::cows:00005:00004:00008,4,8,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,6,stage158_residual_payload,residual::cows:00006:00004:00008,4,8,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,7,stage158_residual_payload,residual::cows:00007:00004:00008,4,8,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,8,q12_keyframe_payload,keyframe::cows:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,uniform_gap4,9,stage158_residual_payload,residual::cows:00009:00008:00012,8,12,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,10,stage158_residual_payload,residual::cows:00010:00008:00012,8,12,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,11,stage158_residual_payload,residual::cows:00011:00008:00012,8,12,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,12,q12_keyframe_payload,keyframe::cows:00012,12,12,0,0.0,1,measure transmitted q12 keyframe anchor payload
cows,104,uniform_gap4,13,stage158_residual_payload,residual::cows:00013:00012:00016,12,16,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,14,stage158_residual_payload,residual::cows:00014:00012:00016,12,16,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
cows,104,uniform_gap4,15,stage158_residual_payload,residual::cows:00015:00012:00016,12,16,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
