measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::cows:00045:00044:00048,cows,45,44,48,4,0.25,uniform_gap4,1
residual::cows:00046:00040:00048,cows,46,40,48,8,0.75,uniform_gap8,1
residual::cows:00046:00042:00048,cows,46,42,48,6,0.6666666666666666,stage165_adaptive,1
residual::cows:00046:00044:00048,cows,46,44,48,4,0.5,uniform_gap4,1
residual::cows:00047:00040:00048,cows,47,40,48,8,0.875,uniform_gap8,1
residual::cows:00047:00042:00048,cows,47,42,48,6,0.8333333333333334,stage165_adaptive,1
residual::cows:00047:00044:00048,cows,47,44,48,4,0.75,uniform_gap4,1
residual::cows:00049:00048:00052,cows,49,48,52,4,0.25,uniform_gap4,1
residual::cows:00049:00048:00056,cows,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::cows:00050:00048:00052,cows,50,48,52,4,0.5,uniform_gap4,1
residual::cows:00050:00048:00056,cows,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::cows:00051:00048:00052,cows,51,48,52,4,0.75,uniform_gap4,1
residual::cows:00051:00048:00056,cows,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::cows:00052:00048:00056,cows,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::cows:00053:00048:00056,cows,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::cows:00053:00052:00056,cows,53,52,56,4,0.25,uniform_gap4,1
residual::cows:00054:00048:00056,cows,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::cows:00054:00052:00056,cows,54,52,56,4,0.5,uniform_gap4,1
residual::cows:00055:00048:00056,cows,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::cows:00055:00052:00056,cows,55,52,56,4,0.75,uniform_gap4,1
residual::cows:00057:00056:00060,cows,57,56,60,4,0.25,stage165_adaptive uniform_gap4,2
residual::cows:00057:00056:00064,cows,57,56,64,8,0.125,uniform_gap8,1
residual::cows:00058:00056:00060,cows,58,56,60,4,0.5,stage165_adaptive uniform_gap4,2
residual::cows:00058:00056:00064,cows,58,56,64,8,0.25,uniform_gap8,1
residual::cows:00059:00056:00060,cows,59,56,60,4,0.75,stage165_adaptive uniform_gap4,2
residual::cows:00059:00056:00064,cows,59,56,64,8,0.375,uniform_gap8,1
residual::cows:00060:00056:00064,cows,60,56,64,8,0.5,uniform_gap8,1
residual::cows:00061:00056:00064,cows,61,56,64,8,0.625,uniform_gap8,1
residual::cows:00061:00060:00064,cows,61,60,64,4,0.25,stage165_adaptive uniform_gap4,2
residual::cows:00062:00056:00064,cows,62,56,64,8,0.75,uniform_gap8,1
residual::cows:00062:00060:00064,cows,62,60,64,4,0.5,stage165_adaptive uniform_gap4,2
residual::cows:00063:00056:00064,cows,63,56,64,8,0.875,uniform_gap8,1
residual::cows:00063:00060:00064,cows,63,60,64,4,0.75,stage165_adaptive uniform_gap4,2
residual::cows:00065:00064:00068,cows,65,64,68,4,0.25,uniform_gap4,1
residual::cows:00065:00064:00072,cows,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::cows:00066:00064:00068,cows,66,64,68,4,0.5,uniform_gap4,1
residual::cows:00066:00064:00072,cows,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::cows:00067:00064:00068,cows,67,64,68,4,0.75,uniform_gap4,1
residual::cows:00067:00064:00072,cows,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::cows:00068:00064:00072,cows,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::cows:00069:00064:00072,cows,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::cows:00069:00068:00072,cows,69,68,72,4,0.25,uniform_gap4,1
residual::cows:00070:00064:00072,cows,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::cows:00070:00068:00072,cows,70,68,72,4,0.5,uniform_gap4,1
residual::cows:00071:00064:00072,cows,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::cows:00071:00068:00072,cows,71,68,72,4,0.75,uniform_gap4,1
residual::cows:00073:00072:00076,cows,73,72,76,4,0.25,uniform_gap4,1
residual::cows:00073:00072:00080,cows,73,72,80,8,0.125,stage165_adaptive uniform_gap8,2
residual::cows:00074:00072:00076,cows,74,72,76,4,0.5,uniform_gap4,1
residual::cows:00074:00072:00080,cows,74,72,80,8,0.25,stage165_adaptive uniform_gap8,2
residual::cows:00075:00072:00076,cows,75,72,76,4,0.75,uniform_gap4,1
residual::cows:00075:00072:00080,cows,75,72,80,8,0.375,stage165_adaptive uniform_gap8,2
residual::cows:00076:00072:00080,cows,76,72,80,8,0.5,stage165_adaptive uniform_gap8,2
residual::cows:00077:00072:00080,cows,77,72,80,8,0.625,stage165_adaptive uniform_gap8,2
residual::cows:00077:00076:00080,cows,77,76,80,4,0.25,uniform_gap4,1
residual::cows:00078:00072:00080,cows,78,72,80,8,0.75,stage165_adaptive uniform_gap8,2
residual::cows:00078:00076:00080,cows,78,76,80,4,0.5,uniform_gap4,1
residual::cows:00079:00072:00080,cows,79,72,80,8,0.875,stage165_adaptive uniform_gap8,2
residual::cows:00079:00076:00080,cows,79,76,80,4,0.75,uniform_gap4,1
residual::cows:00081:00080:00084,cows,81,80,84,4,0.25,uniform_gap4,1
residual::cows:00081:00080:00088,cows,81,80,88,8,0.125,stage165_adaptive uniform_gap8,2
residual::cows:00082:00080:00084,cows,82,80,84,4,0.5,uniform_gap4,1
residual::cows:00082:00080:00088,cows,82,80,88,8,0.25,stage165_adaptive uniform_gap8,2
residual::cows:00083:00080:00084,cows,83,80,84,4,0.75,uniform_gap4,1
residual::cows:00083:00080:00088,cows,83,80,88,8,0.375,stage165_adaptive uniform_gap8,2
residual::cows:00084:00080:00088,cows,84,80,88,8,0.5,stage165_adaptive uniform_gap8,2
residual::cows:00085:00080:00088,cows,85,80,88,8,0.625,stage165_adaptive uniform_gap8,2
residual::cows:00085:00084:00088,cows,85,84,88,4,0.25,uniform_gap4,1
residual::cows:00086:00080:00088,cows,86,80,88,8,0.75,stage165_adaptive uniform_gap8,2
residual::cows:00086:00084:00088,cows,86,84,88,4,0.5,uniform_gap4,1
residual::cows:00087:00080:00088,cows,87,80,88,8,0.875,stage165_adaptive uniform_gap8,2
residual::cows:00087:00084:00088,cows,87,84,88,4,0.75,uniform_gap4,1
residual::cows:00089:00088:00092,cows,89,88,92,4,0.25,uniform_gap4,1
residual::cows:00089:00088:00096,cows,89,88,96,8,0.125,stage165_adaptive uniform_gap8,2
residual::cows:00090:00088:00092,cows,90,88,92,4,0.5,uniform_gap4,1
residual::cows:00090:00088:00096,cows,90,88,96,8,0.25,stage165_adaptive uniform_gap8,2
residual::cows:00091:00088:00092,cows,91,88,92,4,0.75,uniform_gap4,1
residual::cows:00091:00088:00096,cows,91,88,96,8,0.375,stage165_adaptive uniform_gap8,2
residual::cows:00092:00088:00096,cows,92,88,96,8,0.5,stage165_adaptive uniform_gap8,2
residual::cows:00093:00088:00096,cows,93,88,96,8,0.625,stage165_adaptive uniform_gap8,2
residual::cows:00093:00092:00096,cows,93,92,96,4,0.25,uniform_gap4,1
residual::cows:00094:00088:00096,cows,94,88,96,8,0.75,stage165_adaptive uniform_gap8,2
residual::cows:00094:00092:00096,cows,94,92,96,4,0.5,uniform_gap4,1
residual::cows:00095:00088:00096,cows,95,88,96,8,0.875,stage165_adaptive uniform_gap8,2
residual::cows:00095:00092:00096,cows,95,92,96,4,0.75,uniform_gap4,1
residual::cows:00097:00096:00100,cows,97,96,100,4,0.25,uniform_gap4,1
residual::cows:00097:00096:00103,cows,97,96,103,7,0.14285714285714285,stage165_adaptive uniform_gap8,2
residual::cows:00098:00096:00100,cows,98,96,100,4,0.5,uniform_gap4,1
residual::cows:00098:00096:00103,cows,98,96,103,7,0.2857142857142857,stage165_adaptive uniform_gap8,2
residual::cows:00099:00096:00100,cows,99,96,100,4,0.75,uniform_gap4,1
residual::cows:00099:00096:00103,cows,99,96,103,7,0.42857142857142855,stage165_adaptive uniform_gap8,2
residual::cows:00100:00096:00103,cows,100,96,103,7,0.5714285714285714,stage165_adaptive uniform_gap8,2
residual::cows:00101:00096:00103,cows,101,96,103,7,0.7142857142857143,stage165_adaptive uniform_gap8,2
residual::cows:00101:00100:00103,cows,101,100,103,3,0.3333333333333333,uniform_gap4,1
residual::cows:00102:00096:00103,cows,102,96,103,7,0.8571428571428571,stage165_adaptive uniform_gap8,2
residual::cows:00102:00100:00103,cows,102,100,103,3,0.6666666666666666,uniform_gap4,1
residual::dance-twirl:00001:00000:00004,dance-twirl,1,0,4,4,0.25,uniform_gap4,1
residual::dance-twirl:00001:00000:00008,dance-twirl,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00002:00000:00004,dance-twirl,2,0,4,4,0.5,uniform_gap4,1
residual::dance-twirl:00002:00000:00008,dance-twirl,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00003:00000:00004,dance-twirl,3,0,4,4,0.75,uniform_gap4,1
residual::dance-twirl:00003:00000:00008,dance-twirl,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00004:00000:00008,dance-twirl,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00005:00000:00008,dance-twirl,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00005:00004:00008,dance-twirl,5,4,8,4,0.25,uniform_gap4,1
residual::dance-twirl:00006:00000:00008,dance-twirl,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00006:00004:00008,dance-twirl,6,4,8,4,0.5,uniform_gap4,1
residual::dance-twirl:00007:00000:00008,dance-twirl,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00007:00004:00008,dance-twirl,7,4,8,4,0.75,uniform_gap4,1
residual::dance-twirl:00009:00008:00012,dance-twirl,9,8,12,4,0.25,uniform_gap4,1
residual::dance-twirl:00009:00008:00016,dance-twirl,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00010:00008:00012,dance-twirl,10,8,12,4,0.5,uniform_gap4,1
residual::dance-twirl:00010:00008:00016,dance-twirl,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00011:00008:00012,dance-twirl,11,8,12,4,0.75,uniform_gap4,1
residual::dance-twirl:00011:00008:00016,dance-twirl,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00012:00008:00016,dance-twirl,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00013:00008:00016,dance-twirl,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00013:00012:00016,dance-twirl,13,12,16,4,0.25,uniform_gap4,1
residual::dance-twirl:00014:00008:00016,dance-twirl,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00014:00012:00016,dance-twirl,14,12,16,4,0.5,uniform_gap4,1
residual::dance-twirl:00015:00008:00016,dance-twirl,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00015:00012:00016,dance-twirl,15,12,16,4,0.75,uniform_gap4,1
residual::dance-twirl:00017:00016:00020,dance-twirl,17,16,20,4,0.25,uniform_gap4,1
residual::dance-twirl:00017:00016:00021,dance-twirl,17,16,21,5,0.2,stage165_adaptive,1
residual::dance-twirl:00017:00016:00024,dance-twirl,17,16,24,8,0.125,uniform_gap8,1
residual::dance-twirl:00018:00016:00020,dance-twirl,18,16,20,4,0.5,uniform_gap4,1
residual::dance-twirl:00018:00016:00021,dance-twirl,18,16,21,5,0.4,stage165_adaptive,1
residual::dance-twirl:00018:00016:00024,dance-twirl,18,16,24,8,0.25,uniform_gap8,1
residual::dance-twirl:00019:00016:00020,dance-twirl,19,16,20,4,0.75,uniform_gap4,1
residual::dance-twirl:00019:00016:00021,dance-twirl,19,16,21,5,0.6,stage165_adaptive,1
residual::dance-twirl:00019:00016:00024,dance-twirl,19,16,24,8,0.375,uniform_gap8,1
residual::dance-twirl:00020:00016:00021,dance-twirl,20,16,21,5,0.8,stage165_adaptive,1
residual::dance-twirl:00020:00016:00024,dance-twirl,20,16,24,8,0.5,uniform_gap8,1
residual::dance-twirl:00021:00016:00024,dance-twirl,21,16,24,8,0.625,uniform_gap8,1
residual::dance-twirl:00021:00020:00024,dance-twirl,21,20,24,4,0.25,uniform_gap4,1
residual::dance-twirl:00022:00016:00024,dance-twirl,22,16,24,8,0.75,uniform_gap8,1
residual::dance-twirl:00022:00020:00024,dance-twirl,22,20,24,4,0.5,uniform_gap4,1
residual::dance-twirl:00022:00021:00024,dance-twirl,22,21,24,3,0.3333333333333333,stage165_adaptive,1
residual::dance-twirl:00023:00016:00024,dance-twirl,23,16,24,8,0.875,uniform_gap8,1
residual::dance-twirl:00023:00020:00024,dance-twirl,23,20,24,4,0.75,uniform_gap4,1
residual::dance-twirl:00023:00021:00024,dance-twirl,23,21,24,3,0.6666666666666666,stage165_adaptive,1
residual::dance-twirl:00025:00024:00028,dance-twirl,25,24,28,4,0.25,uniform_gap4,1
residual::dance-twirl:00025:00024:00032,dance-twirl,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00026:00024:00028,dance-twirl,26,24,28,4,0.5,uniform_gap4,1
residual::dance-twirl:00026:00024:00032,dance-twirl,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00027:00024:00028,dance-twirl,27,24,28,4,0.75,uniform_gap4,1
residual::dance-twirl:00027:00024:00032,dance-twirl,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00028:00024:00032,dance-twirl,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00029:00024:00032,dance-twirl,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00029:00028:00032,dance-twirl,29,28,32,4,0.25,uniform_gap4,1
residual::dance-twirl:00030:00024:00032,dance-twirl,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00030:00028:00032,dance-twirl,30,28,32,4,0.5,uniform_gap4,1
residual::dance-twirl:00031:00024:00032,dance-twirl,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00031:00028:00032,dance-twirl,31,28,32,4,0.75,uniform_gap4,1
residual::dance-twirl:00033:00032:00036,dance-twirl,33,32,36,4,0.25,uniform_gap4,1
residual::dance-twirl:00033:00032:00040,dance-twirl,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00034:00032:00036,dance-twirl,34,32,36,4,0.5,uniform_gap4,1
residual::dance-twirl:00034:00032:00040,dance-twirl,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00035:00032:00036,dance-twirl,35,32,36,4,0.75,uniform_gap4,1
residual::dance-twirl:00035:00032:00040,dance-twirl,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00036:00032:00040,dance-twirl,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00037:00032:00040,dance-twirl,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00037:00036:00040,dance-twirl,37,36,40,4,0.25,uniform_gap4,1
residual::dance-twirl:00038:00032:00040,dance-twirl,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00038:00036:00040,dance-twirl,38,36,40,4,0.5,uniform_gap4,1
residual::dance-twirl:00039:00032:00040,dance-twirl,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00039:00036:00040,dance-twirl,39,36,40,4,0.75,uniform_gap4,1
residual::dance-twirl:00041:00040:00044,dance-twirl,41,40,44,4,0.25,uniform_gap4,1
residual::dance-twirl:00041:00040:00048,dance-twirl,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00042:00040:00044,dance-twirl,42,40,44,4,0.5,uniform_gap4,1
residual::dance-twirl:00042:00040:00048,dance-twirl,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00043:00040:00044,dance-twirl,43,40,44,4,0.75,uniform_gap4,1
residual::dance-twirl:00043:00040:00048,dance-twirl,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00044:00040:00048,dance-twirl,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00045:00040:00048,dance-twirl,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00045:00044:00048,dance-twirl,45,44,48,4,0.25,uniform_gap4,1
residual::dance-twirl:00046:00040:00048,dance-twirl,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00046:00044:00048,dance-twirl,46,44,48,4,0.5,uniform_gap4,1
residual::dance-twirl:00047:00040:00048,dance-twirl,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00047:00044:00048,dance-twirl,47,44,48,4,0.75,uniform_gap4,1
residual::dance-twirl:00049:00048:00052,dance-twirl,49,48,52,4,0.25,uniform_gap4,1
residual::dance-twirl:00049:00048:00056,dance-twirl,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00050:00048:00052,dance-twirl,50,48,52,4,0.5,uniform_gap4,1
residual::dance-twirl:00050:00048:00056,dance-twirl,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00051:00048:00052,dance-twirl,51,48,52,4,0.75,uniform_gap4,1
residual::dance-twirl:00051:00048:00056,dance-twirl,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00052:00048:00056,dance-twirl,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00053:00048:00056,dance-twirl,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00053:00052:00056,dance-twirl,53,52,56,4,0.25,uniform_gap4,1
residual::dance-twirl:00054:00048:00056,dance-twirl,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00054:00052:00056,dance-twirl,54,52,56,4,0.5,uniform_gap4,1
residual::dance-twirl:00055:00048:00056,dance-twirl,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00055:00052:00056,dance-twirl,55,52,56,4,0.75,uniform_gap4,1
residual::dance-twirl:00057:00056:00060,dance-twirl,57,56,60,4,0.25,uniform_gap4,1
residual::dance-twirl:00057:00056:00064,dance-twirl,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00058:00056:00060,dance-twirl,58,56,60,4,0.5,uniform_gap4,1
residual::dance-twirl:00058:00056:00064,dance-twirl,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00059:00056:00060,dance-twirl,59,56,60,4,0.75,uniform_gap4,1
residual::dance-twirl:00059:00056:00064,dance-twirl,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00060:00056:00064,dance-twirl,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00061:00056:00064,dance-twirl,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00061:00060:00064,dance-twirl,61,60,64,4,0.25,uniform_gap4,1
residual::dance-twirl:00062:00056:00064,dance-twirl,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00062:00060:00064,dance-twirl,62,60,64,4,0.5,uniform_gap4,1
residual::dance-twirl:00063:00056:00064,dance-twirl,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00063:00060:00064,dance-twirl,63,60,64,4,0.75,uniform_gap4,1
residual::dance-twirl:00065:00064:00068,dance-twirl,65,64,68,4,0.25,stage165_adaptive uniform_gap4,2
residual::dance-twirl:00065:00064:00072,dance-twirl,65,64,72,8,0.125,uniform_gap8,1
residual::dance-twirl:00066:00064:00068,dance-twirl,66,64,68,4,0.5,stage165_adaptive uniform_gap4,2
residual::dance-twirl:00066:00064:00072,dance-twirl,66,64,72,8,0.25,uniform_gap8,1
residual::dance-twirl:00067:00064:00068,dance-twirl,67,64,68,4,0.75,stage165_adaptive uniform_gap4,2
residual::dance-twirl:00067:00064:00072,dance-twirl,67,64,72,8,0.375,uniform_gap8,1
residual::dance-twirl:00068:00064:00072,dance-twirl,68,64,72,8,0.5,uniform_gap8,1
residual::dance-twirl:00069:00064:00072,dance-twirl,69,64,72,8,0.625,uniform_gap8,1
residual::dance-twirl:00069:00068:00072,dance-twirl,69,68,72,4,0.25,stage165_adaptive uniform_gap4,2
residual::dance-twirl:00070:00064:00072,dance-twirl,70,64,72,8,0.75,uniform_gap8,1
residual::dance-twirl:00070:00068:00072,dance-twirl,70,68,72,4,0.5,stage165_adaptive uniform_gap4,2
residual::dance-twirl:00071:00064:00072,dance-twirl,71,64,72,8,0.875,uniform_gap8,1
residual::dance-twirl:00071:00068:00072,dance-twirl,71,68,72,4,0.75,stage165_adaptive uniform_gap4,2
residual::dance-twirl:00073:00072:00076,dance-twirl,73,72,76,4,0.25,uniform_gap4,1
residual::dance-twirl:00073:00072:00080,dance-twirl,73,72,80,8,0.125,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00074:00072:00076,dance-twirl,74,72,76,4,0.5,uniform_gap4,1
residual::dance-twirl:00074:00072:00080,dance-twirl,74,72,80,8,0.25,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00075:00072:00076,dance-twirl,75,72,76,4,0.75,uniform_gap4,1
residual::dance-twirl:00075:00072:00080,dance-twirl,75,72,80,8,0.375,stage165_adaptive uniform_gap8,2
residual::dance-twirl:00076:00072:00080,dance-twirl,76,72,80,8,0.5,stage165_adaptive uniform_gap8,2
